system:time_start,blue,coastal,green,nir,red,sensor,swir22
"Jul 6, 1987","16,659","21,204","16,659","16,659","16,659","21,204","16,659"
"Jul 15, 1987","6,345","21,204","6,345","6,345","6,345","21,204","6,345"
"Jul 31, 1987",197,"21,204",197,197,197,"21,204",197
"Aug 7, 1987","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Aug 16, 1987","15,312","21,204","15,312","15,312","15,312","21,204","15,312"
"Aug 23, 1987","21,037","21,204","21,037","21,037","21,037","21,204","21,037"
"Sep 1, 1987","20,415","21,204","20,415","20,415","20,415","21,204","20,415"
"Sep 8, 1987","2,758","21,204","2,758","2,758","2,758","21,204","2,758"
"Sep 17, 1987","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Sep 24, 1987","7,166","21,204","7,166","7,166","7,166","21,204","7,166"
"Oct 3, 1987","5,511","21,204","5,511","5,511","5,511","21,204","5,511"
"Oct 10, 1987",0,"21,204",0,0,0,"21,204",0
"Oct 19, 1987","17,279","21,204","17,279","17,279","17,279","21,204","17,279"
"Oct 26, 1987","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Nov 4, 1987","5,473","21,204","5,473","5,473","5,473","21,204","5,473"
"Nov 20, 1987","10,188","21,204","10,188","10,188","10,188","21,204","10,188"
"Dec 29, 1987","20,299","21,204","20,299","20,299","20,299","21,204","20,299"
"Jan 7, 1988",0,"21,204",0,0,0,"21,204",0
"Jan 14, 1988","21,182","21,204","21,182","21,182","21,182","21,204","21,182"
"Feb 8, 1988",0,"21,204",0,0,0,"21,204",0
"Feb 24, 1988",0,"21,204",0,0,0,"21,204",0
"Mar 2, 1988",4,"21,204",4,4,4,"21,204",4
"Mar 11, 1988","5,761","21,204","5,761","5,761","5,761","21,204","5,761"
"Apr 12, 1988","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"May 5, 1988",0,"21,204",0,0,0,"21,204",0
"May 14, 1988","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"May 21, 1988","20,855","21,204","20,855","20,855","20,855","21,204","20,855"
"May 30, 1988","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jun 6, 1988","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jun 15, 1988","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jun 22, 1988",0,"21,204",0,0,0,"21,204",0
"Jul 1, 1988","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Jul 8, 1988","18,533","21,204","18,533","18,533","18,533","21,204","18,533"
"Jul 17, 1988",0,"21,204",0,0,0,"21,204",0
"Jul 24, 1988","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Aug 2, 1988","21,204","21,204","21,204","21,204","21,204","21,204","21,204"
"Aug 18, 1988",0,"21,204",0,0,0,"21,204",0
